Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Education_Encoded,Marital_Divorced,Marital_Married,Marital_Other,Marital_Single,Marital_Together,Marital_Widowed,Channel_Catalog,Channel_None,Channel_Store,Channel_Web,Product_FishProducts,Product_Fruits,Product_GoldProds,Product_MeatProducts,Product_SweetProducts,Product_Wines,Customer_Activity_Level_Encoded
56129.0,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,0,73,4788,1,3,660,22,0,30.0,10,0.18181818181818182,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
32557.0,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,1,59,4539,1,2,80,9,1,8.88888888888889,7,0.3333333333333333,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
19510.0,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,0,41,4712,2,4,30,6,0,5.0,8,0.3333333333333333,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
30992.0,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,50,4847,1,2,43,5,0,8.6,8,0.2,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
101970.0,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,1,43,4888,0,1,1135,27,4,42.03703703703704,8,0.0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
71488.0,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,0,61,4910,0,2,559,16,0,34.9375,4,0.125,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
79607.0,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,1,42,4848,0,1,1923,16,1,120.1875,4,0.0625,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1
54348.0,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,0,73,4435,2,4,90,8,0,11.25,8,0.25,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
51381.5,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,65,4767,1,3,404,17,0,23.764705882352942,12,0.17647058823529413,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
77376.0,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,0,70,4464,2,4,661,23,0,28.73913043478261,10,0.17391304347826086,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
62998.0,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,0,74,4686,1,3,463,19,0,24.36842105263158,10,0.2631578947368421,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
61331.0,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,0,68,4890,2,3,632,23,0,27.47826086956522,19,0.21739130434782608,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
73448.0,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,57,4553,0,2,725,19,0,38.1578947368421,11,0.05263157894736842,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
51381.5,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,0,63,4736,1,3,725,19,0,38.1578947368421,10,0.05263157894736842,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
41551.0,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,0,62,4733,2,4,279,16,0,17.4375,13,0.3125,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
62981.0,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,59,4883,0,2,1482,23,1,64.43478260869566,7,0.043478260869565216,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
9548.0,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,50,5104,1,2,29,6,0,4.833333333333333,9,0.3333333333333333,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
33762.0,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,0,67,4771,3,5,106,9,0,11.777777777777779,10,0.3333333333333333,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
35860.0,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,1,53,4455,2,3,49,6,2,8.166666666666666,6,0.3333333333333333,4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
36921.0,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,61,4750,2,3,38,7,0,5.428571428571429,9,0.2857142857142857,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
92859.0,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,0,34,5032,0,1,2077,22,0,94.4090909090909,7,0.045454545454545456,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
65104.0,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,1,50,4641,1,3,1053,17,1,61.94117647058823,10,0.11764705882352941,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
86111.0,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,0,64,4850,0,2,1385,23,0,60.21739130434783,7,0.043478260869565216,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
68352.0,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,0,52,4719,1,2,871,25,0,34.84,14,0.12,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
41883.0,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,0,38,4881,1,3,312,12,0,26.0,11,0.25,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
59809.0,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,50,5033,2,4,877,15,0,58.46666666666667,11,0.2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
23957.0,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,1,51,5023,1,3,68,6,1,11.333333333333334,8,0.16666666666666666,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
38547.0,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,0,45,4719,1,3,22,4,0,5.5,9,0.25,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
35688.0,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,0,53,5090,3,5,211,16,0,13.1875,12,0.4375,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
49605.0,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,0,60,4422,0,2,127,8,0,15.875,5,0.125,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
59354.0,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,73,4480,2,4,459,16,0,28.6875,7,0.0625,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
65747.0,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,0,57,4528,1,3,460,19,1,24.210526315789473,14,0.21052631578947367,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
46344.0,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,0,54,4976,1,3,429,17,0,25.235294117647058,14,0.23529411764705882,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2
34176.0,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,0,38,4462,1,2,89,11,0,8.090909090909092,9,0.36363636363636365,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
61010.0,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,0,74,5042,1,3,1021,26,0,39.26923076923077,13,0.07692307692307693,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
69372.0,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,1,77,4909,0,2,1381,21,3,65.76190476190476,14,0.047619047619047616,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,2
49967.0,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,0,68,4770,1,2,306,15,0,20.4,13,0.2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2
60199.0,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,0,48,4704,3,4,18,4,0,4.5,4,0.25,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
55375.0,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,0,49,4669,1,3,162,9,0,18.0,3,0.1111111111111111,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
80317.0,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,0,71,4727,0,1,1231,18,0,68.38888888888889,4,0.05555555555555555,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
30523.0,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,0,68,4777,3,4,13,4,0,3.25,8,0.25,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
70356.0,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,0,81,5015,0,2,1706,27,0,63.18518518518518,16,0.07407407407407407,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
23228.0,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,0,42,4589,1,3,121,11,0,11.0,11,0.36363636363636365,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
74165.0,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,0,51,4838,0,1,1293,20,0,64.65,7,0.05,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
117418.0,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,0,53,4534,1,3,1608,37,0,43.45945945945946,0,0.40540540540540543,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
43482.0,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,0,60,4642,3,5,88,9,0,9.777777777777779,8,0.3333333333333333,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
62551.0,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,0,73,4637,0,1,421,18,1,23.38888888888889,9,0.05555555555555555,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
52332.0,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,67,4719,0,1,259,12,1,21.583333333333332,7,0.08333333333333333,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66951.0,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,0,38,4653,0,1,1117,15,0,74.46666666666667,4,0.06666666666666667,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
26091.0,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,0,69,4538,2,4,89,9,0,9.88888888888889,7,0.3333333333333333,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
33456.0,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,0,61,4483,2,4,36,6,0,6.0,8,0.3333333333333333,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
28718.0,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,0,44,4765,1,3,57,7,0,8.142857142857142,10,0.2857142857142857,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
50447.0,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,56,4483,2,4,148,8,0,18.5,9,0.125,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
53537.0,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,67,4564,2,4,93,8,0,11.625,7,0.25,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
52074.0,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,0,59,4500,1,2,119,7,1,17.0,6,0.14285714285714285,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
80427.0,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,0,51,5069,1,3,1835,28,0,65.53571428571429,16,0.03571428571428571,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
83837.0,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,1,78,4974,0,2,1318,25,3,52.72,13,0.04,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
38853.0,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,0,56,4451,2,4,45,7,0,6.428571428571429,9,0.2857142857142857,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
38285.0,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,0,67,4419,3,5,10,4,0,2.5,2,0.25,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
78497.0,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,0,75,4624,0,2,978,25,1,39.12,7,0.04,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
51650.0,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,0,50,4463,1,3,191,10,0,19.1,9,0.1,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
16248.0,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,0,38,4464,1,3,57,9,0,6.333333333333333,8,0.3333333333333333,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
66835.0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,80,4688,0,2,1033,24,0,43.041666666666664,8,0.041666666666666664,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
30477.0,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,0,42,4572,1,3,66,6,0,11.0,7,0.16666666666666666,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
28249.0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,0,65,4428,0,2,43,6,0,7.166666666666667,8,0.16666666666666666,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
25271.0,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,0,43,4985,1,3,50,5,0,10.0,10,0.2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
32303.0,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,56,4527,1,2,39,7,0,5.571428571428571,6,0.2857142857142857,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
61286.0,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,60,4745,1,3,608,18,0,33.77777777777778,12,0.1111111111111111,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
74068.0,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,0,50,4881,0,2,1581,24,0,65.875,6,0.041666666666666664,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
45759.0,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,0,62,4905,2,4,68,7,0,9.714285714285714,9,0.2857142857142857,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
24882.0,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,48,5072,1,3,80,5,1,16.0,7,0.2,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
66973.0,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,0,37,4822,0,2,1282,28,0,45.785714285714285,11,0.03571428571428571,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
38872.0,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,0,38,4809,1,3,91,8,0,11.375,11,0.25,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
51148.0,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,53,4910,2,4,315,16,0,19.6875,11,0.25,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
31353.0,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,0,49,4596,2,4,31,6,0,5.166666666666667,9,0.3333333333333333,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
69661.0,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,0,46,4461,0,2,834,23,0,36.26086956521739,10,0.043478260869565216,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
80067.0,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,0,72,4697,0,2,1600,17,1,94.11764705882354,6,0.058823529411764705,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
86718.0,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,0,72,4942,0,2,1270,17,0,74.70588235294117,7,0.058823529411764705,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2
46854.0,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,1,53,4504,2,3,263,15,2,17.533333333333335,13,0.4,4,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
69142.0,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,0,74,4414,1,2,535,19,1,28.157894736842106,13,0.15789473684210525,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
75922.0,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,0,58,4616,0,1,1295,18,0,71.94444444444444,5,0.05555555555555555,2,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1
63693.0,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,0,48,4672,1,2,1150,29,0,39.6551724137931,17,0.10344827586206896,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
102160.0,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,1,49,5018,0,2,1240,26,4,47.69230769230769,11,0.0,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
40637.0,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,0,61,4761,2,3,38,6,0,6.333333333333333,8,0.3333333333333333,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
18890.0,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,1,42,5010,0,1,35,4,2,8.75,6,0.25,3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1
29604.0,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,0,38,4617,1,3,53,5,1,10.6,10,0.2,2,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
48721.0,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,0,63,4826,2,3,293,17,0,17.235294117647058,10,0.35294117647058826,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
44794.0,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,0,60,4435,1,3,65,6,0,10.833333333333334,8,0.16666666666666666,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
64497.0,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,1,72,5071,1,2,1804,29,2,62.206896551724135,19,0.1724137931034483,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2
46097.0,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,0,70,4869,1,3,241,15,0,16.066666666666666,7,0.3333333333333333,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
77972.0,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,0,72,4517,0,2,1101,20,0,55.05,5,0.05,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
44377.0,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,0,58,5046,2,4,264,19,0,13.894736842105264,13,0.42105263157894735,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
46014.0,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,52,4938,2,4,541,26,0,20.807692307692307,14,0.38461538461538464,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
70951.0,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,0,41,4835,0,2,1198,17,0,70.47058823529412,4,0.058823529411764705,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
41443.0,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,0,49,4503,1,3,482,20,0,24.1,16,0.3,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
52195.0,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,48,4462,3,4,17,4,0,4.25,9,0.25,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
83790.0,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,0,78,4640,0,2,1615,25,2,64.6,11,0.04,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
44551.0,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,0,72,4716,1,2,285,12,0,23.75,11,0.16666666666666666,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1
69508.0,48,824,32,162,42,32,43,2,11,4,11,6,0,0,0,0,0,0,0,46,5006,1,3,1135,28,0,40.535714285714285,17,0.07142857142857142,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1
45204.0,93,30,11,25,29,1,18,1,1,1,4,3,0,0,0,0,0,0,0,38,4493,1,3,114,7,0,16.285714285714285,4,0.14285714285714285,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
72460.0,56,377,10,540,80,30,10,1,3,5,7,1,0,0,0,0,0,0,0,57,4641,0,2,1047,16,0,65.4375,4,0.0625,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
77622.0,3,520,7,154,19,0,14,2,6,3,11,3,0,0,0,0,0,0,0,56,4490,2,4,714,22,0,32.45454545454545,9,0.09090909090909091,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2
30732.0,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,46,4954,1,3,185,13,0,14.23076923076923,12,0.3076923076923077,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
63887.0,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,64,5073,1,2,1245,32,0,38.90625,15,0.15625,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
42011.0,46,131,0,16,2,1,39,4,3,1,4,8,0,0,0,0,0,0,0,48,4874,1,3,189,12,0,15.75,11,0.3333333333333333,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
51369.0,84,297,7,79,0,11,182,2,8,2,4,8,0,0,0,0,0,0,0,50,5026,1,3,576,16,0,36.0,16,0.125,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
51537.0,27,787,20,204,0,0,92,3,2,2,11,8,0,0,0,0,0,0,0,74,4981,1,2,1103,18,0,61.27777777777778,10,0.16666666666666666,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2
79930.0,72,792,86,740,67,51,17,1,3,5,8,2,0,0,0,0,0,0,0,54,5104,0,2,1753,17,0,103.11764705882354,5,0.058823529411764705,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
34320.0,66,4,1,9,3,0,0,1,1,0,2,8,0,0,0,0,0,0,0,40,4547,1,3,17,4,0,4.25,9,0.25,4,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
37070.0,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,1,60,4880,2,3,433,23,1,18.82608695652174,12,0.391304347826087,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2
81975.0,2,983,76,184,180,138,27,1,6,3,4,7,0,0,1,0,0,0,0,64,4954,1,2,1588,14,1,113.42857142857143,13,0.07142857142857142,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
38590.0,65,3,1,8,4,3,3,1,1,0,2,8,0,0,0,0,0,0,0,55,4824,1,3,22,4,0,5.5,9,0.25,2,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
15033.0,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,75,4488,0,1,19,5,0,3.8,4,0.2,2,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
62745.0,89,562,21,464,28,10,32,3,7,8,11,5,0,0,0,0,0,0,0,61,4877,1,3,1117,29,0,38.51724137931034,12,0.10344827586206896,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22212.0,49,5,9,20,6,8,21,2,2,0,4,6,0,0,0,0,0,0,0,51,4616,1,3,69,8,0,8.625,8,0.25,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
23661.0,46,18,0,4,0,0,1,1,1,0,3,7,0,0,0,0,0,0,0,44,4621,1,3,23,5,0,4.6,8,0.2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
79761.0,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,68,4682,1,2,605,19,0,31.842105263157894,8,0.05263157894736842,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1
7500.0,54,5,3,10,12,7,20,4,3,1,3,7,0,0,0,0,0,0,0,53,4599,1,2,57,11,0,5.181818181818182,10,0.36363636363636365,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
73455.0,98,901,61,757,186,163,20,1,6,5,10,3,0,1,0,0,0,0,0,58,4658,0,1,2088,22,1,94.9090909090909,9,0.045454545454545456,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
64961.0,97,382,114,276,75,124,38,2,6,4,4,3,0,0,0,0,0,0,0,68,4967,1,3,1009,16,0,63.0625,9,0.125,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
22804.0,75,14,1,7,2,1,1,1,2,0,2,9,0,0,0,0,0,0,0,55,4747,1,2,26,5,0,5.2,11,0.2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
73687.0,8,559,153,503,218,13,181,1,3,9,9,2,0,0,0,1,0,0,1,36,4627,0,2,1627,22,2,73.95454545454545,5,0.045454545454545456,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
61074.0,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,68,5095,1,3,1102,31,0,35.54838709677419,18,0.22580645161290322,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
