ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Enrollment_Year,Enrollment_Month,Enrollment_Day,Age,Customer_Age,Customer_Tenure,Total_Children,Family_Size,Total_Spending,Total_Purchases,Total_Campaign_Acceptance,Avg_Spending_Per_Purchase,Digital_Engagement,Deal_Dependency,Preferred_Shopping_Channel,Product_Preference,Customer_Activity_Level
2683,1969,Graduation,Married,52413.0,0,2,2013-02-02,56,295,106,271,75,98,65,4,6,4,12,6,0,0,0,0,0,0,3,11,0,2013,2,2,57,57,4926,2,4,910,26,0,35.0,12,0.15384615384615385,Store,Wines,Medium
3629,1978,Graduation,Single,38557.0,1,0,2012-12-19,17,76,3,31,4,4,27,2,3,1,3,7,0,0,0,0,0,0,3,11,0,2012,12,19,48,48,4971,1,2,145,9,0,16.11111111111111,10,0.2222222222222222,Web,Wines,Medium
10991,1960,Master,Married,89058.0,0,0,2012-12-07,18,454,194,106,31,22,43,1,5,4,4,2,0,0,0,0,0,0,3,11,0,2012,12,7,66,66,4983,0,2,850,14,0,60.714285714285715,7,0.07142857142857142,Web,Wines,Medium
5077,1979,Graduation,Together,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,2013,11,2,47,47,4653,1,3,969,24,0,40.375,9,0.041666666666666664,Store,Wines,Medium
7431,1991,PhD,Single,68126.0,0,0,2012-11-10,40,1332,17,311,23,51,86,1,7,4,5,9,0,1,0,0,0,0,3,11,1,2012,11,10,35,35,5010,0,1,1820,17,2,107.05882352941177,16,0.058823529411764705,Web,Wines,Medium
3267,1963,Master,Together,57288.0,0,1,2014-06-25,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,3,11,0,2014,6,25,63,63,4418,1,3,608,20,1,30.4,14,0.15,Web,Wines,High
999,1991,Graduation,Single,86037.0,0,0,2013-01-02,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,0,3,11,1,2013,1,2,35,35,4957,0,1,730,25,3,29.2,9,0.04,Store,Wines,Low
9215,1980,PhD,Married,43974.0,1,0,2012-12-12,19,378,0,101,0,0,72,5,6,4,6,7,0,0,0,0,0,0,3,11,0,2012,12,12,46,46,4978,1,3,551,21,0,26.238095238095237,13,0.23809523809523808,Web,Wines,High
2286,1962,Graduation,Single,50785.0,1,1,2013-09-10,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,3,11,0,2013,9,10,64,64,4706,2,3,114,8,0,14.25,8,0.25,Store,Wines,Medium
1592,1970,Graduation,Married,90765.0,0,0,2014-01-24,25,547,99,812,151,82,33,0,4,6,5,1,0,0,1,1,0,0,3,11,0,2014,1,24,56,56,4570,0,2,1724,15,2,114.93333333333334,5,0.0,Catalog,MeatProducts,High
367,1978,2n Cycle,Married,36550.0,1,0,2013-02-19,74,47,90,94,123,103,120,5,9,1,5,9,0,0,0,0,0,0,3,11,0,2013,2,19,48,48,4909,1,3,577,20,0,28.85,18,0.25,Web,FishProducts,Low
5234,1967,2n Cycle,Together,30753.0,1,1,2013-07-11,85,12,5,25,0,9,30,2,1,1,3,5,0,0,0,0,0,0,3,11,0,2013,7,11,59,59,4767,2,4,81,7,0,11.571428571428571,6,0.2857142857142857,Store,GoldProds,Low
9862,1969,Graduation,Together,21918.0,1,0,2013-11-14,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,3,11,0,2013,11,14,57,57,4641,1,3,33,7,0,4.714285714285714,8,0.2857142857142857,Store,FishProducts,Medium
9805,1953,Master,Together,56129.0,0,1,2013-06-20,65,320,48,133,39,72,48,4,6,2,10,4,0,0,0,0,0,0,3,11,0,2013,6,20,73,73,4788,1,3,660,22,0,30.0,10,0.18181818181818182,Store,Wines,Low
6205,1967,Master,Single,32557.0,1,0,2014-02-24,13,34,3,29,0,4,10,3,2,1,3,5,0,0,0,0,0,0,3,11,1,2014,2,24,59,59,4539,1,2,80,9,1,8.88888888888889,7,0.3333333333333333,Store,Wines,Medium
8442,1985,Master,Married,19510.0,2,0,2013-09-04,63,9,0,7,3,4,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,9,4,41,41,4712,2,4,30,6,0,5.0,8,0.3333333333333333,Store,Wines,Low
7386,1976,Graduation,Divorced,30992.0,1,0,2013-04-22,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,4,22,50,50,4847,1,2,43,5,0,8.6,8,0.2,Store,Wines,Low
7215,1983,Graduation,Single,101970.0,0,0,2013-03-12,69,722,27,102,44,72,168,0,6,8,13,2,0,1,1,1,0,0,3,11,1,2013,3,12,43,43,4888,0,1,1135,27,4,42.03703703703704,8,0.0,Store,Wines,Low
1491,1965,2n Cycle,Together,71488.0,0,0,2013-02-18,87,162,33,124,40,28,172,2,3,4,7,1,0,0,0,0,0,0,3,11,0,2013,2,18,61,61,4910,0,2,559,16,0,34.9375,4,0.125,Store,GoldProds,Low
11071,1984,Graduation,Single,79607.0,0,0,2013-04-21,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,0,3,11,1,2013,4,21,42,42,4848,0,1,1923,16,1,120.1875,4,0.0625,Catalog,MeatProducts,Medium
3381,1953,Master,Married,54348.0,1,1,2014-06-08,51,70,0,16,0,0,4,2,2,0,4,6,0,0,0,0,0,0,3,11,0,2014,6,8,73,73,4435,2,4,90,8,0,11.25,8,0.25,Store,Wines,Medium
8268,1961,PhD,Married,51381.5,0,1,2013-07-11,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,3,11,0,2013,7,11,65,65,4767,1,3,404,17,0,23.764705882352942,12,0.17647058823529413,Store,Wines,High
11051,1956,PhD,Together,77376.0,1,1,2014-05-10,72,492,19,110,16,12,12,4,6,3,10,4,0,0,0,0,0,0,3,11,0,2014,5,10,70,70,4464,2,4,661,23,0,28.73913043478261,10,0.17391304347826086,Store,Wines,Low
8026,1952,Graduation,Married,62998.0,0,1,2013-09-30,10,120,58,73,65,89,58,5,5,4,5,5,0,0,0,0,0,0,3,11,0,2013,9,30,74,74,4686,1,3,463,19,0,24.36842105263158,10,0.2631578947368421,Web,Wines,High
433,1958,Master,Single,61331.0,1,1,2013-03-10,42,534,5,47,0,5,41,5,11,1,6,8,0,0,0,0,0,0,3,11,0,2013,3,10,68,68,4890,2,3,632,23,0,27.47826086956522,19,0.21739130434782608,Web,Wines,Medium
9597,1969,Graduation,Married,73448.0,0,0,2014-02-10,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,3,11,0,2014,2,10,57,57,4553,0,2,725,19,0,38.1578947368421,11,0.05263157894736842,Store,Wines,High
1295,1963,Graduation,Married,51381.5,0,1,2013-08-11,96,231,65,196,38,71,124,1,6,5,7,4,0,0,0,0,0,0,3,11,0,2013,8,11,63,63,4736,1,3,725,19,0,38.1578947368421,10,0.05263157894736842,Store,Wines,Low
5290,1964,PhD,Married,41551.0,1,1,2013-08-14,51,220,0,33,3,0,23,5,5,1,5,8,0,0,0,0,0,0,3,11,0,2013,8,14,62,62,4733,2,4,279,16,0,17.4375,13,0.3125,Web,Wines,Medium
1685,1967,PhD,Together,62981.0,0,0,2013-03-17,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,3,11,0,2013,3,17,59,59,4883,0,2,1482,23,1,64.43478260869566,7,0.043478260869565216,Store,Wines,High
5342,1976,Basic,Divorced,9548.0,1,0,2012-08-08,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,3,11,0,2012,8,8,50,50,5104,1,2,29,6,0,4.833333333333333,9,0.3333333333333333,Store,FishProducts,Medium
9579,1959,PhD,Married,33762.0,2,1,2013-07-07,61,53,1,34,2,0,16,3,2,2,2,8,0,0,0,0,0,0,3,11,0,2013,7,7,67,67,4771,3,5,106,9,0,11.777777777777779,10,0.3333333333333333,Web,Wines,Low
7660,1973,PhD,Single,35860.0,1,1,2014-05-19,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1,2014,5,19,53,53,4455,2,3,49,6,2,8.166666666666666,6,0.3333333333333333,Store,GoldProds,Medium
1461,1965,PhD,Divorced,36921.0,1,1,2013-07-28,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,7,28,61,61,4750,2,3,38,7,0,5.428571428571429,9,0.2857142857142857,Store,Wines,Low
821,1992,Master,Single,92859.0,0,0,2012-10-19,46,962,61,921,52,61,20,1,5,4,12,2,0,0,0,0,0,0,3,11,0,2012,10,19,34,34,5032,0,1,2077,22,0,94.4090909090909,7,0.045454545454545456,Store,Wines,Medium
11084,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,1,2013,11,14,50,50,4641,1,3,1053,17,1,61.94117647058823,10,0.11764705882352941,Store,Wines,High
8690,1962,Graduation,Married,86111.0,0,0,2013-04-19,73,399,28,756,36,40,126,1,5,7,10,2,0,0,0,0,0,0,3,11,0,2013,4,19,64,64,4850,0,2,1385,23,0,60.21739130434783,7,0.043478260869565216,Store,MeatProducts,Low
2937,1974,PhD,Single,68352.0,0,1,2013-08-28,47,614,16,132,43,33,33,3,8,5,9,6,0,0,0,0,0,0,3,11,0,2013,8,28,52,52,4719,1,2,871,25,0,34.84,14,0.12,Store,Wines,Medium
9701,1988,Graduation,Together,41883.0,1,0,2013-03-19,13,32,34,41,73,16,116,3,4,2,3,7,0,0,0,0,0,0,3,11,0,2013,3,19,38,38,4881,1,3,312,12,0,26.0,11,0.25,Web,GoldProds,Medium
9949,1976,Graduation,Married,59809.0,0,2,2012-10-18,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,3,11,0,2012,10,18,50,50,5033,2,4,877,15,0,58.46666666666667,11,0.2,Store,Wines,Medium
10837,1975,Graduation,Married,23957.0,1,0,2012-10-28,47,2,1,18,20,11,16,1,2,0,3,6,0,0,0,0,0,0,3,11,1,2012,10,28,51,51,5023,1,3,68,6,1,11.333333333333334,8,0.16666666666666666,Store,FishProducts,Medium
3120,1981,Graduation,Together,38547.0,1,0,2013-08-28,49,6,1,10,0,1,4,1,1,0,2,8,0,0,0,0,0,1,3,11,0,2013,8,28,45,45,4719,1,3,22,4,0,5.5,9,0.25,Store,MeatProducts,Medium
5885,1973,2n Cycle,Married,35688.0,2,1,2012-08-22,94,73,3,90,12,1,32,7,4,1,4,8,0,0,0,0,0,0,3,11,0,2012,8,22,53,53,5090,3,5,211,16,0,13.1875,12,0.4375,Web,MeatProducts,Low
4050,1966,Master,Married,49605.0,0,0,2014-06-21,65,42,16,29,12,20,8,1,2,1,4,3,0,0,0,0,0,0,3,11,0,2014,6,21,60,60,4422,0,2,127,8,0,15.875,5,0.125,Store,Wines,Low
3830,1953,Master,Married,59354.0,0,2,2014-04-24,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,3,11,0,2014,4,24,73,73,4480,2,4,459,16,0,28.6875,7,0.0625,Store,Wines,Medium
7987,1969,Graduation,Married,65747.0,0,1,2014-03-07,96,346,17,48,23,13,13,4,8,1,6,6,0,1,0,0,0,0,3,11,0,2014,3,7,57,57,4528,1,3,460,19,1,24.210526315789473,14,0.21052631578947367,Web,Wines,Low
7798,1972,2n Cycle,Together,46344.0,0,1,2012-12-14,28,233,20,57,8,20,91,4,7,1,5,7,0,0,0,0,0,0,3,11,0,2012,12,14,54,54,4976,1,3,429,17,0,25.235294117647058,14,0.23529411764705882,Web,Wines,High
92,1988,Graduation,Single,34176.0,1,0,2014-05-12,12,5,7,24,19,14,20,4,3,0,4,6,0,0,0,0,0,0,3,11,0,2014,5,12,38,38,4462,1,2,89,11,0,8.090909090909092,9,0.36363636363636365,Store,MeatProducts,Medium
7055,1952,PhD,Together,61010.0,0,1,2012-10-09,57,888,0,57,0,0,76,2,8,5,11,5,0,0,0,0,0,0,3,11,0,2012,10,9,74,74,5042,1,3,1021,26,0,39.26923076923077,13,0.07692307692307693,Store,Wines,Medium
10240,1949,Graduation,Together,69372.0,0,0,2013-02-19,10,997,26,269,34,13,42,1,10,4,6,4,0,1,1,0,0,0,3,11,1,2013,2,19,77,77,4909,0,2,1381,21,3,65.76190476190476,14,0.047619047619047616,Web,Wines,High
3025,1958,Graduation,Single,49967.0,0,1,2013-07-08,4,212,6,69,4,12,3,3,6,1,5,7,0,0,0,0,0,0,3,11,0,2013,7,8,68,68,4770,1,2,306,15,0,20.4,13,0.2,Web,Wines,High
9283,1978,Graduation,Single,60199.0,1,2,2013-09-12,49,8,1,7,2,0,0,1,0,0,3,4,0,0,0,0,0,0,3,11,0,2013,9,12,48,48,4704,3,4,18,4,0,4.5,4,0.25,Store,Wines,Medium
9970,1977,Graduation,Together,55375.0,0,1,2013-10-17,3,42,11,57,10,28,14,1,1,1,6,2,0,0,0,0,0,0,3,11,0,2013,10,17,49,49,4669,1,3,162,9,0,18.0,3,0.1111111111111111,Store,MeatProducts,Medium
2730,1955,Graduation,Single,80317.0,0,0,2013-08-20,64,536,11,387,149,91,57,1,3,4,10,1,0,0,0,0,0,0,3,11,0,2013,8,20,71,71,4727,0,1,1231,18,0,68.38888888888889,4,0.05555555555555555,Store,Wines,Low
2795,1958,Master,Single,30523.0,2,1,2013-07-01,0,5,0,3,0,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0,2013,7,1,68,68,4777,3,4,13,4,0,3.25,8,0.25,Store,Wines,Medium
9260,1945,PhD,Married,70356.0,0,0,2012-11-05,20,1349,16,249,43,16,33,2,10,6,9,6,0,0,0,0,0,0,3,11,0,2012,11,5,81,81,5015,0,2,1706,27,0,63.18518518518518,16,0.07407407407407407,Web,Wines,High
8182,1984,Graduation,Married,23228.0,1,0,2014-01-05,91,53,3,49,7,4,5,4,3,0,4,8,0,0,0,0,0,0,3,11,0,2014,1,5,42,42,4589,1,3,121,11,0,11.0,11,0.36363636363636365,Store,Wines,Low
10095,1975,PhD,Divorced,74165.0,0,0,2013-05-01,9,1001,12,240,16,12,12,1,5,4,10,2,0,0,0,0,0,0,3,11,0,2013,5,1,51,51,4838,0,1,1293,20,0,64.65,7,0.05,Store,Wines,High
8475,1973,PhD,Married,117418.0,0,1,2014-03-01,98,20,2,1582,1,2,1,15,0,22,0,0,0,0,0,0,0,0,3,11,0,2014,3,1,53,53,4534,1,3,1608,37,0,43.45945945945946,0,0.40540540540540543,Catalog,MeatProducts,Low
4370,1966,Graduation,Together,43482.0,2,1,2013-11-13,83,18,1,32,6,3,28,3,2,0,4,6,0,0,0,0,0,0,3,11,0,2013,11,13,60,60,4642,3,5,88,9,0,9.777777777777779,8,0.3333333333333333,Store,MeatProducts,Low
10573,1953,Graduation,Divorced,62551.0,0,0,2013-11-18,27,125,16,98,134,21,27,1,6,7,4,3,1,0,0,0,0,0,3,11,0,2013,11,18,73,73,4637,0,1,421,18,1,23.38888888888889,9,0.05555555555555555,Catalog,FishProducts,High
3712,1959,Graduation,Divorced,52332.0,0,0,2013-08-28,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,3,11,0,2013,8,28,67,67,4719,0,1,259,12,1,21.583333333333332,7,0.08333333333333333,Store,Wines,Low
6637,1988,Graduation,Single,66951.0,0,0,2013-11-02,46,277,162,305,173,76,124,1,3,4,7,1,0,0,0,0,0,0,3,11,0,2013,11,2,38,38,4653,0,1,1117,15,0,74.46666666666667,4,0.06666666666666667,Store,MeatProducts,Medium
3152,1957,Graduation,Together,26091.0,1,1,2014-02-25,84,15,10,19,8,17,20,3,2,1,3,5,0,0,0,0,0,0,3,11,0,2014,2,25,69,69,4538,2,4,89,9,0,9.88888888888889,7,0.3333333333333333,Store,GoldProds,Low
5610,1965,Graduation,Together,33456.0,1,1,2014-04-21,58,7,3,10,8,1,7,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2014,4,21,61,61,4483,2,4,36,6,0,6.0,8,0.3333333333333333,Store,MeatProducts,Medium
6460,1982,Graduation,Married,28718.0,1,0,2013-07-13,78,12,4,6,11,8,16,2,2,0,3,8,0,0,0,0,0,0,3,11,0,2013,7,13,44,44,4765,1,3,57,7,0,8.142857142857142,10,0.2857142857142857,Store,GoldProds,Low
1349,1970,Graduation,Married,50447.0,2,0,2014-04-21,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,3,11,0,2014,4,21,56,56,4483,2,4,148,8,0,18.5,9,0.125,Web,Wines,Medium
1880,1959,PhD,Together,53537.0,1,1,2014-01-30,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,3,11,0,2014,1,30,67,67,4564,2,4,93,8,0,11.625,7,0.25,Store,Wines,Medium
641,1967,Graduation,Single,52074.0,0,1,2014-04-04,77,59,0,12,0,0,48,1,2,2,2,4,1,0,0,0,0,0,3,11,0,2014,4,4,59,59,4500,1,2,119,7,1,17.0,6,0.14285714285714285,Web,Wines,Low
8717,1975,PhD,Married,80427.0,0,1,2012-09-12,56,1149,71,449,69,71,26,1,11,8,8,5,0,0,0,0,0,0,3,11,0,2012,9,12,51,51,5069,1,3,1835,28,0,65.53571428571429,16,0.03571428571428571,Web,Wines,Medium
10314,1948,PhD,Married,83837.0,0,0,2012-12-16,79,847,66,119,86,89,111,1,9,10,5,4,0,1,0,1,0,0,3,11,1,2012,12,16,78,78,4974,0,2,1318,25,3,52.72,13,0.04,Catalog,Wines,Low
10854,1970,PhD,Married,38853.0,1,1,2014-05-23,90,29,0,14,0,0,2,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2014,5,23,56,56,4451,2,4,45,7,0,6.428571428571429,9,0.2857142857142857,Store,Wines,Low
10492,1959,Graduation,Together,38285.0,2,1,2014-06-24,96,2,0,5,2,0,1,1,0,0,3,2,0,0,0,0,0,0,3,11,0,2014,6,24,67,67,4419,3,5,10,4,0,2.5,2,0.25,Store,MeatProducts,Low
6935,1951,2n Cycle,Married,78497.0,0,0,2013-12-01,44,207,26,447,75,0,223,1,5,7,12,2,0,0,0,1,0,0,3,11,0,2013,12,1,75,75,4624,0,2,978,25,1,39.12,7,0.04,Store,MeatProducts,Medium
7698,1976,PhD,Married,51650.0,0,1,2014-05-11,81,152,3,22,2,5,7,1,4,1,4,5,0,0,0,0,0,0,3,11,0,2014,5,11,50,50,4463,1,3,191,10,0,19.1,9,0.1,Web,Wines,Low
3559,1988,2n Cycle,Married,16248.0,1,0,2014-05-10,77,12,11,10,3,12,9,3,2,1,3,6,0,0,0,0,0,0,3,11,0,2014,5,10,38,38,4464,1,3,57,9,0,6.333333333333333,8,0.3333333333333333,Store,Wines,Low
10562,1946,Master,Married,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,2013,9,28,80,80,4688,0,2,1033,24,0,43.041666666666664,8,0.041666666666666664,Store,Wines,High
10796,1984,Master,Married,30477.0,1,0,2014-01-22,16,47,1,6,0,0,12,1,1,1,3,6,0,0,0,0,0,0,3,11,0,2014,1,22,42,42,4572,1,3,66,6,0,11.0,7,0.16666666666666666,Store,Wines,Medium
2563,1961,Basic,Married,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,6,15,65,65,4428,0,2,43,6,0,7.166666666666667,8,0.16666666666666666,Store,SweetProducts,Low
3518,1983,Graduation,Married,25271.0,1,0,2012-12-05,45,10,1,18,10,4,7,1,1,1,2,9,0,0,0,0,0,0,3,11,0,2012,12,5,43,43,4985,1,3,50,5,0,10.0,10,0.2,Store,MeatProducts,Medium
5823,1970,PhD,Single,32303.0,0,1,2014-03-08,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,3,11,0,2014,3,8,56,56,4527,1,2,39,7,0,5.571428571428571,6,0.2857142857142857,Store,Wines,Low
3934,1966,Graduation,Married,61286.0,0,1,2013-08-02,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,3,11,0,2013,8,2,60,60,4745,1,3,608,18,0,33.77777777777778,12,0.1111111111111111,Store,Wines,Medium
6982,1976,Graduation,Married,74068.0,0,0,2013-03-19,14,783,30,537,140,76,15,1,4,10,9,2,0,0,0,0,0,0,3,11,0,2013,3,19,50,50,4881,0,2,1581,24,0,65.875,6,0.041666666666666664,Catalog,Wines,High
6431,1964,PhD,Married,45759.0,1,1,2013-02-23,13,42,1,18,3,0,4,2,2,0,3,7,0,0,0,0,0,0,3,11,0,2013,2,23,62,62,4905,2,4,68,7,0,9.714285714285714,9,0.2857142857142857,Store,Wines,Medium
9733,1978,Basic,Together,24882.0,1,0,2012-09-09,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,3,11,0,2012,9,9,48,48,5072,1,3,80,5,1,16.0,7,0.2,Store,GoldProds,Medium
5602,1989,PhD,Together,66973.0,0,0,2013-05-17,98,466,22,432,147,113,102,1,8,7,12,3,0,0,0,0,0,0,3,11,0,2013,5,17,37,37,4822,0,2,1282,28,0,45.785714285714285,11,0.03571428571428571,Store,Wines,Low
1324,1988,Graduation,Married,38872.0,1,0,2013-05-30,93,23,3,21,3,19,22,2,3,0,3,8,0,0,0,0,0,0,3,11,0,2013,5,30,38,38,4809,1,3,91,8,0,11.375,11,0.25,Web,Wines,Low
326,1973,Graduation,Married,51148.0,1,1,2013-02-18,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,3,11,0,2013,2,18,53,53,4910,2,4,315,16,0,19.6875,11,0.25,Store,Wines,Medium
7224,1977,Graduation,Married,31353.0,1,1,2013-12-29,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,0,2013,12,29,49,49,4596,2,4,31,6,0,5.166666666666667,9,0.3333333333333333,Store,Wines,Medium
6999,1980,Master,Married,69661.0,0,0,2014-05-13,80,656,16,106,32,16,8,1,7,3,12,3,0,0,0,0,0,0,3,11,0,2014,5,13,46,46,4461,0,2,834,23,0,36.26086956521739,10,0.043478260869565216,Store,Wines,Low
9938,1954,Graduation,Married,80067.0,0,0,2013-09-19,82,519,17,813,27,173,51,1,4,6,6,2,0,0,1,0,0,0,3,11,0,2013,9,19,72,72,4697,0,2,1600,17,1,94.11764705882354,6,0.058823529411764705,Catalog,MeatProducts,Low
6422,1954,Graduation,Married,86718.0,0,0,2013-01-17,20,344,189,482,50,33,172,1,5,6,5,2,0,0,0,0,0,0,3,11,0,2013,1,17,72,72,4942,0,2,1270,17,0,74.70588235294117,7,0.058823529411764705,Catalog,MeatProducts,High
3182,1973,PhD,Single,46854.0,1,1,2014-03-31,81,96,1,79,7,1,79,6,5,1,3,8,1,0,0,0,0,0,3,11,1,2014,3,31,53,53,4504,2,3,263,15,2,17.533333333333335,13,0.4,Web,Wines,Low
7300,1952,Graduation,Divorced,69142.0,0,1,2014-06-29,50,448,4,34,6,4,39,3,8,1,7,5,0,1,0,0,0,0,3,11,0,2014,6,29,74,74,4414,1,2,535,19,1,28.157894736842106,13,0.15789473684210525,Web,Wines,Medium
10424,1968,Graduation,Single,75922.0,0,0,2013-12-09,60,265,138,553,224,23,92,1,4,4,9,1,0,0,0,0,0,0,3,11,0,2013,12,9,58,58,4616,0,1,1295,18,0,71.94444444444444,5,0.05555555555555555,Store,MeatProducts,Medium
8727,1978,Graduation,Divorced,63693.0,0,1,2013-10-14,63,587,43,337,42,87,54,3,11,6,9,6,0,0,0,0,0,0,3,11,0,2013,10,14,48,48,4672,1,2,1150,29,0,39.6551724137931,17,0.10344827586206896,Web,Wines,Low
2798,1977,PhD,Together,102160.0,0,0,2012-11-02,54,763,29,138,76,176,58,0,7,9,10,4,0,1,1,1,0,0,3,11,1,2012,11,2,49,49,5018,0,2,1240,26,4,47.69230769230769,11,0.0,Store,Wines,Medium
1030,1965,PhD,Single,40637.0,1,1,2013-07-17,72,22,0,13,0,0,3,2,1,0,3,7,0,0,0,0,0,0,3,11,0,2013,7,17,61,61,4761,2,3,38,6,0,6.333333333333333,8,0.3333333333333333,Store,Wines,Low
624,1984,Master,Single,18890.0,0,0,2012-11-10,5,6,4,1,7,2,15,1,0,1,2,6,1,0,0,0,0,0,3,11,1,2012,11,10,42,42,5010,0,1,35,4,2,8.75,6,0.25,Store,GoldProds,Medium
5176,1988,Graduation,Together,29604.0,1,0,2013-12-08,88,7,6,13,7,6,14,1,1,0,3,9,1,0,0,0,0,0,3,11,0,2013,12,8,38,38,4617,1,3,53,5,1,10.6,10,0.2,Store,GoldProds,Low
5552,1963,Master,Divorced,48721.0,1,1,2013-05-13,50,81,18,113,47,13,21,6,4,2,5,6,0,0,0,0,0,0,3,11,0,2013,5,13,63,63,4826,2,3,293,17,0,17.235294117647058,10,0.35294117647058826,Store,MeatProducts,Medium
868,1966,Graduation,Married,44794.0,0,1,2014-06-08,99,54,0,7,0,0,4,1,2,0,3,6,0,0,0,0,0,0,3,11,0,2014,6,8,60,60,4435,1,3,65,6,0,10.833333333333334,8,0.16666666666666666,Store,Wines,Low
380,1954,Graduation,Divorced,64497.0,0,1,2012-09-10,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,0,3,11,1,2012,9,10,72,72,5071,1,2,1804,29,2,62.206896551724135,19,0.1724137931034483,Web,Wines,High
2677,1956,Graduation,Together,46097.0,0,1,2013-03-31,11,72,24,68,65,4,8,5,3,1,6,4,0,0,0,0,0,0,3,11,0,2013,3,31,70,70,4869,1,3,241,15,0,16.066666666666666,7,0.3333333333333333,Store,Wines,High
6521,1954,Graduation,Together,77972.0,0,0,2014-03-18,18,613,22,319,33,102,12,1,4,6,9,1,0,0,0,0,0,0,3,11,0,2014,3,18,72,72,4517,0,2,1101,20,0,55.05,5,0.05,Store,Wines,High
6927,1968,PhD,Married,44377.0,1,1,2012-10-05,70,224,0,30,0,0,10,8,5,1,5,8,0,0,0,0,0,0,3,11,0,2012,10,5,58,58,5046,2,4,264,19,0,13.894736842105264,13,0.42105263157894735,Web,Wines,Low
2877,1974,Master,Together,46014.0,1,1,2013-01-21,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,3,11,0,2013,1,21,52,52,4938,2,4,541,26,0,20.807692307692307,14,0.38461538461538464,Store,Wines,High
0,1985,Graduation,Married,70951.0,0,0,2013-05-04,66,239,10,554,254,87,54,1,3,4,9,1,0,0,0,0,0,0,3,11,0,2013,5,4,41,41,4835,0,2,1198,17,0,70.47058823529412,4,0.058823529411764705,Store,MeatProducts,Low
1584,1977,Graduation,Married,41443.0,1,0,2014-04-01,79,171,7,171,25,19,89,6,8,1,5,8,0,0,0,0,0,0,3,11,0,2014,4,1,49,49,4503,1,3,482,20,0,24.1,16,0.3,Web,Wines,Low
7264,1978,2n Cycle,Single,52195.0,2,1,2014-05-12,2,12,0,4,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,2014,5,12,48,48,4462,3,4,17,4,0,4.25,9,0.25,Store,Wines,Medium
6274,1948,Master,Married,83790.0,0,0,2013-11-15,81,1076,16,417,42,48,16,1,8,10,6,3,0,1,1,0,0,0,3,11,0,2013,11,15,78,78,4640,0,2,1615,25,2,64.6,11,0.04,Catalog,Wines,Low
1377,1954,Master,Widowed,44551.0,0,1,2013-08-31,24,182,4,33,0,0,66,2,4,1,5,7,0,0,0,0,0,0,3,11,0,2013,8,31,72,72,4716,1,2,285,12,0,23.75,11,0.16666666666666666,Store,Wines,Medium
