Customer_Age,Income,Total_Spending,Recency,Customer_Tenure,Family_Size,Total_Children,Total_Purchases,Total_Campaign_Acceptance,NumWebPurchases,NumStorePurchases,NumCatalogPurchases
79,74485.0,1734,58,4723,2,0,26,0,6,12,7
54,64474.0,823,59,4664,3,1,22,0,8,10,2
63,77226.0,1138,29,4535,3,1,28,0,6,12,8
77,72643.0,1429,60,4901,1,0,21,2,3,7,10
48,85738.0,1371,41,4571,2,0,21,2,3,11,6
60,55686.0,982,27,4914,2,1,16,1,6,5,3
43,39062.0,44,28,4510,2,1,5,1,1,3,0
55,34600.0,318,8,4958,4,2,17,1,5,5,2
51,40794.0,434,18,4862,3,1,16,0,6,5,3
55,54690.0,198,76,4648,4,2,12,0,3,5,1
57,4428.0,359,0,4681,3,1,25,0,25,0,0
63,32632.0,576,32,5110,2,0,18,0,4,8,4
58,38236.0,88,2,4696,3,2,11,0,3,4,0
47,36781.0,63,16,4494,3,1,6,1,2,2,1
42,31385.0,27,56,4985,2,1,4,2,1,2,0
42,24570.0,193,97,4901,3,1,11,0,4,4,0
52,25509.0,101,15,5063,2,1,9,1,3,3,0
75,94642.0,2211,35,4551,2,0,21,2,5,9,7
64,58646.0,140,3,4798,3,1,8,0,2,4,1
51,53201.0,415,49,4916,3,2,22,0,6,5,3
69,21994.0,22,4,4966,3,1,4,0,0,3,0
48,57113.0,263,45,4922,4,2,16,0,4,5,1
35,51373.0,393,37,4786,2,0,12,0,3,3,5
40,23477.0,147,39,4665,3,1,10,0,3,4,0
70,58116.0,443,38,4491,3,1,16,0,3,8,3
63,72968.0,1958,8,4609,1,0,19,2,5,8,5
55,39791.0,174,89,4872,3,1,10,0,3,4,1
79,91712.0,2217,47,4669,1,0,27,2,9,11,7
68,94472.0,1691,75,4501,2,1,16,2,5,5,5
66,13672.0,25,86,4852,4,2,6,0,1,3,0
46,96547.0,809,4,4451,2,0,21,4,7,8,6
51,79205.0,895,73,5083,2,0,16,2,6,4,5
51,56559.0,484,46,4965,3,1,18,0,4,8,3
53,32644.0,413,38,4943,3,1,18,1,7,6,1
46,67506.0,331,73,4592,2,1,12,0,4,6,1
56,24206.0,25,66,4892,2,1,5,0,1,3,0
59,28420.0,13,36,4601,2,1,4,0,1,2,0
56,22979.0,115,29,5075,3,1,10,1,3,2,2
60,33279.0,16,29,4431,1,0,4,0,0,3,0
54,46423.0,92,6,4698,3,2,9,0,2,4,0
49,30368.0,52,97,4648,3,1,7,0,2,3,0
56,63684.0,1464,61,4994,3,1,23,0,8,8,4
62,41638.0,441,68,4915,2,1,17,1,5,3,5
67,68805.0,283,73,4699,2,1,12,0,3,7,1
60,65814.0,747,90,4533,3,1,23,0,8,10,2
68,71964.0,1870,81,4819,1,0,17,0,5,5,6
40,39146.0,165,1,4914,2,1,11,0,4,4,0
49,96876.0,1941,79,4741,2,0,24,4,7,9,7
45,34445.0,839,92,4932,2,0,27,0,11,8,2
68,68281.0,1655,31,5105,1,0,25,1,2,13,9
51,37284.0,23,46,4871,4,2,4,0,0,3,0
43,36790.0,66,14,4899,2,0,6,1,2,2,1
59,27943.0,37,89,4854,4,2,8,0,2,3,0
75,22263.0,21,31,4505,3,2,6,0,1,3,0
54,30261.0,22,75,5056,5,3,4,0,0,3,0
48,28587.0,78,42,4551,3,1,9,0,2,4,0
44,43815.0,79,53,4864,3,1,6,0,2,3,0
70,48195.0,265,53,4573,4,2,17,0,4,5,2
74,77027.0,1175,23,4558,3,1,19,0,8,6,3
61,71322.0,1305,57,4912,3,1,28,0,8,13,5
47,32765.0,46,49,4540,3,1,8,0,2,4,0
61,29672.0,25,6,4888,4,2,4,0,0,3,0
73,23272.0,46,29,4669,1,0,5,0,1,3,0
77,49912.0,874,5,5074,3,1,26,2,10,7,5
41,7500.0,100,98,5111,3,1,10,0,2,3,1
79,68117.0,930,80,4890,2,1,25,2,11,4,8
71,67225.0,868,4,4629,3,1,23,0,7,11,2
50,17649.0,45,70,4643,3,1,9,0,3,3,0
51,55914.0,1260,32,4840,3,1,29,0,11,8,6
42,40059.0,414,82,4688,3,1,12,1,6,3,2
76,60905.0,392,27,4620,3,1,15,0,3,7,3
49,75330.0,1109,94,5047,4,2,29,0,10,12,3
75,60689.0,639,23,4807,2,1,22,0,4,10,4
42,38680.0,79,97,4872,3,1,6,0,2,3,0
44,61416.0,1665,25,4920,2,0,24,1,10,10,3
35,49767.0,692,92,4837,1,0,18,0,5,8,4
56,83273.0,1392,98,5056,4,3,29,0,4,9,6
45,29009.0,44,19,4626,3,1,7,0,2,3,0
47,45057.0,50,80,4624,3,1,6,0,2,3,0
55,37150.0,467,80,5070,3,1,21,0,4,6,3
56,43020.0,223,79,4625,2,1,12,0,4,4,1
67,53154.0,158,50,4434,3,1,9,0,3,4,1
53,65308.0,1211,60,4705,2,0,28,2,7,12,8
56,76467.0,1575,44,5095,2,1,14,1,2,5,5
79,81044.0,1208,0,4598,2,0,22,0,5,10,6
75,32871.0,43,28,4891,4,2,5,0,1,3,0
51,55801.0,527,35,4694,3,2,21,1,7,6,2
67,76320.0,932,49,4421,2,1,15,0,6,4,3
71,36927.0,71,46,4441,3,2,8,0,3,3,0
73,48794.0,54,97,4417,4,2,5,0,1,3,0
61,23478.0,129,51,4881,1,0,7,0,3,3,0
53,71128.0,1615,80,5045,2,1,27,0,2,12,10
50,70179.0,1034,10,4757,2,1,26,0,7,13,3
76,59462.0,1088,29,4954,3,1,25,0,9,12,2
57,51381.5,721,52,4821,4,2,25,0,4,4,10
57,38361.0,137,74,4598,3,1,10,0,3,3,1
45,51381.5,47,82,4808,2,1,8,0,3,3,0
44,70038.0,1244,54,4661,2,0,17,0,4,8,4
48,42554.0,41,93,4947,4,2,7,0,2,3,0
52,67445.0,1174,63,5100,3,1,32,0,9,12,6
75,67046.0,993,92,4953,2,1,15,0,4,4,5
78,42192.0,100,40,4710,2,0,7,0,2,3,1
74,77610.0,1680,70,5022,3,1,17,0,4,4,7
42,31761.0,98,96,4499,3,1,9,0,3,4,0
47,34350.0,48,81,4667,3,1,5,0,1,3,0
77,54591.0,519,63,4742,3,1,19,0,6,8,2
70,71866.0,715,85,4600,3,1,20,0,6,10,3
57,25293.0,37,51,4701,3,1,5,0,1,2,1
39,42000.0,653,23,4949,1,0,20,1,5,11,2
43,69520.0,1455,95,4771,2,0,21,0,9,5,6
56,64713.0,602,11,4556,2,1,19,1,5,7,5
49,27889.0,26,42,4773,3,1,5,0,1,2,1
66,22123.0,102,77,4508,1,0,7,0,2,3,1
55,51381.5,97,82,4897,4,2,10,0,2,3,1
72,51381.5,207,83,4785,3,1,11,0,4,4,1
53,27803.0,176,40,5086,3,1,9,0,3,4,0
71,51381.5,450,95,4668,2,1,15,0,6,5,1
66,51651.0,433,32,5013,3,1,17,0,6,5,2
38,68487.0,1366,48,4946,2,0,30,0,9,13,7
83,51381.5,1564,75,4656,1,0,22,2,5,11,5
57,56796.0,1001,24,4912,3,1,27,0,8,7,9
34,87000.0,961,61,4975,2,0,18,0,4,7,6
67,79823.0,1518,6,4504,3,1,23,1,6,7,9
46,30828.0,56,16,4682,2,1,8,0,1,4,1
55,34109.0,22,39,4649,3,1,4,0,0,3,0
52,53367.0,400,2,4716,3,2,21,1,5,8,1
57,22390.0,26,49,4665,2,0,4,0,1,2,0
50,71322.0,350,31,4472,3,1,13,0,4,7,1
33,79244.0,1216,58,4971,1,0,22,3,4,7,10
77,49912.0,874,5,5074,3,1,26,2,10,7,5
76,48699.0,40,90,4818,4,2,5,0,1,3,0
51,80144.0,1367,47,4686,2,0,19,0,3,8,7
70,54252.0,264,25,4811,3,2,15,0,4,5,1
50,81929.0,2053,60,5052,3,1,20,3,4,10,4
51,76068.0,1376,67,4991,3,1,10,2,2,4,3
50,53204.0,45,40,4515,4,2,5,0,1,3,0
77,67911.0,976,63,4452,3,1,27,0,6,11,7
42,14796.0,51,1,5064,3,1,6,1,1,3,0
52,78128.0,1264,89,4544,3,1,20,2,8,6,4
54,14188.0,75,40,4900,2,0,7,0,2,4,0
40,20425.0,57,5,5022,3,1,7,0,2,3,0
64,58646.0,140,3,4798,3,1,8,0,2,4,1
56,72967.0,497,1,4975,2,1,19,2,7,8,2
77,48150.0,266,24,4800,3,1,13,0,5,4,1
65,82332.0,2006,89,5064,1,0,21,2,5,12,3
71,58275.0,615,48,4806,3,2,23,0,8,7,2
45,44953.0,1021,31,4969,2,0,24,1,7,13,3
73,34587.0,22,68,4458,4,2,6,0,1,3,0
52,43018.0,133,46,4654,3,1,7,0,2,2,2
72,45736.0,437,92,4754,3,1,19,0,7,6,1
57,66476.0,1013,80,4621,3,1,26,0,6,10,8
45,27733.0,57,16,4721,3,1,7,0,2,3,0
74,69805.0,1038,50,4573,3,1,27,0,6,11,8
64,72217.0,1573,93,4859,1,0,22,0,3,8,10
55,25818.0,28,51,5033,2,1,4,0,0,2,1
50,37509.0,123,24,5069,3,1,9,0,3,4,0
50,25176.0,13,79,4737,4,2,4,0,1,2,0
46,43586.0,132,26,5082,3,1,10,0,3,4,0
70,53230.0,732,86,5109,3,1,23,0,5,12,2
69,50116.0,66,68,4423,4,2,7,1,1,4,0
54,84906.0,1631,98,4682,2,0,24,3,5,12,6
60,61286.0,608,34,4745,3,1,18,0,7,8,1
40,82333.0,1822,60,4870,2,0,18,2,4,10,3
61,65220.0,1282,3,5078,2,0,23,1,8,7,4
52,33590.0,8,65,4652,5,3,4,0,1,2,0
50,30992.0,43,83,4847,2,1,5,0,1,3,0
50,72309.0,1931,64,4889,1,0,20,2,5,8,6
77,117418.0,8,85,4718,2,0,0,0,0,0,0
46,16005.0,103,69,5098,3,1,8,0,2,2,1
69,65487.0,1169,48,4584,1,0,17,0,3,6,5
61,58692.0,395,21,4498,3,1,15,0,8,4,2
57,40590.0,258,30,4684,3,2,15,1,3,3,4
56,20587.0,25,39,4463,2,1,5,0,1,2,1
72,62637.0,185,76,4534,2,1,10,0,2,5,2
60,29435.0,180,11,5106,3,2,11,1,3,2,2
52,19346.0,22,26,4564,2,1,5,0,1,3,0
55,35788.0,44,34,4571,4,2,7,0,2,3,0
58,36997.0,94,72,4927,3,2,12,0,2,4,1
69,23539.0,81,13,4535,2,0,7,0,2,4,0
53,65333.0,798,58,4577,2,1,28,2,9,8,4
69,78499.0,1334,12,4632,1,0,19,2,11,4,3
55,29732.0,38,23,4510,3,1,5,0,2,2,0
66,41275.0,61,33,4511,5,3,11,0,3,3,1
53,63516.0,300,30,4772,4,2,16,0,4,7,1
64,42769.0,88,15,4674,3,1,8,0,1,4,1
68,49572.0,54,25,4610,4,2,7,0,2,3,0
54,69209.0,1782,4,5064,2,0,16,1,5,6,3
50,17148.0,68,80,4566,3,1,11,0,3,3,1
57,40590.0,258,30,4684,3,2,15,1,3,3,4
50,30560.0,31,6,4781,3,1,5,0,1,3,0
43,32146.0,66,16,4462,3,1,8,0,2,4,0
62,41713.0,174,57,4475,3,2,13,0,3,4,1
51,34176.0,28,9,4572,3,1,5,0,1,3,0
71,58482.0,731,59,4523,3,1,22,1,7,9,4
61,59686.0,274,78,4569,2,1,12,0,4,6,1
62,60896.0,1701,90,5040,3,1,26,1,9,4,10
46,62994.0,312,74,4531,3,1,13,0,6,4,2
69,47320.0,414,10,4746,3,1,20,0,5,8,1
77,74859.0,1565,63,4805,1,0,23,1,6,11,5
34,15253.0,29,13,4658,2,1,6,0,1,3,0
52,31560.0,94,98,4784,2,1,8,0,2,3,1
72,72071.0,1338,4,4914,2,1,20,0,5,8,4
36,91172.0,1092,94,4873,1,0,14,5,4,7,3
42,90000.0,1479,91,4602,2,0,18,3,4,5,8
45,41967.0,54,66,4632,3,2,5,0,1,3,0
61,69263.0,568,14,4530,2,1,18,1,9,7,1
56,65706.0,1199,77,4780,1,0,27,4,11,12,3
51,60934.0,873,41,4577,3,1,23,0,6,11,4
75,71965.0,1213,21,4749,3,1,17,0,6,5,3
71,65210.0,731,25,4525,3,1,22,2,9,8,3
51,79174.0,2043,2,4948,2,0,19,3,5,7,6
59,81380.0,1893,51,4968,1,0,17,0,4,10,2
53,48432.0,424,3,5033,2,1,19,0,7,6,1
55,52914.0,575,32,4952,3,1,15,1,7,3,3
71,38946.0,257,84,4662,3,1,12,0,3,6,1
52,26067.0,56,49,4651,3,1,9,0,3,3,0
54,44325.0,542,69,4893,3,1,21,1,8,7,2
62,42523.0,125,96,4481,2,0,7,0,1,4,1
48,26487.0,69,23,4819,2,1,9,0,2,3,1
69,53233.0,40,18,4517,3,1,5,0,1,3,0
66,67716.0,1016,8,4949,3,1,28,1,7,13,4
54,76234.0,907,21,4557,3,1,23,1,8,11,3
70,84117.0,1566,60,4463,2,0,24,1,7,6,10
69,65487.0,1169,48,4584,2,0,17,0,3,6,5
54,25224.0,46,36,4519,3,1,7,0,1,3,1
43,89616.0,1644,36,4903,1,0,25,1,7,12,5
55,40851.0,59,63,4907,3,2,5,0,1,2,1
79,27469.0,17,2,5110,2,0,4,0,0,3,0
69,82347.0,1853,38,5014,2,0,25,3,7,10,7
69,73803.0,1528,61,5111,3,1,22,2,9,6,5
74,8820.0,35,52,4878,3,2,10,0,3,3,0
52,43322.0,141,25,4483,1,0,8,0,3,4,0
53,55593.0,546,63,4726,3,1,17,1,6,3,6
72,50501.0,500,10,4790,4,2,20,2,5,4,4
51,37085.0,61,65,4417,4,2,10,0,3,3,0
36,16185.0,106,71,4742,2,1,8,0,2,2,2
57,57731.0,704,0,4997,2,1,26,0,8,6,8
53,48432.0,424,3,5033,2,1,19,1,7,6,1
48,73807.0,849,88,4957,3,1,23,0,5,11,5
36,18929.0,85,15,4912,2,0,6,0,1,4,0
58,35893.0,199,80,5036,3,2,15,0,3,5,1
46,61014.0,1147,17,5101,3,1,20,0,9,4,3
72,32144.0,54,76,4512,4,2,10,1,2,3,1
63,14918.0,43,52,4983,3,1,5,0,1,3,0
63,45146.0,53,28,4763,3,2,6,0,1,2,1
71,41769.0,521,31,4915,2,1,22,0,8,7,1
45,88325.0,1623,42,4558,2,0,18,0,6,9,2
76,38054.0,45,24,4473,3,2,7,0,2,3,0
31,80617.0,1435,42,5039,1,0,19,0,4,8,6
50,5305.0,32,12,4748,3,1,1,0,1,0,0
72,36807.0,16,88,4970,4,2,4,0,1,2,0
43,28427.0,52,67,4879,3,1,7,0,2,3,0
78,82032.0,1234,54,4499,1,0,17,0,4,7,6
48,22775.0,15,40,4789,3,1,4,0,1,2,0
41,40101.0,415,73,5037,3,1,17,0,6,6,1
47,58025.0,470,81,4629,3,1,18,0,3,10,2
44,75777.0,1438,12,4774,1,0,21,3,3,11,6
47,7500.0,53,7,4832,3,1,11,0,3,2,2
63,33562.0,51,33,4418,5,3,9,0,2,4,0
56,57642.0,679,24,4585,2,1,22,1,7,6,6
58,58554.0,586,55,5055,4,2,22,0,8,6,2
47,63777.0,653,87,4876,4,2,26,0,11,6,1
64,57967.0,468,39,4897,2,1,19,0,4,8,2
48,51381.5,1679,53,5100,2,0,1,1,0,1,0
54,24434.0,50,9,4456,4,2,7,0,2,2,1
42,11012.0,84,82,4884,2,1,9,1,3,2,1
56,44802.0,1049,71,5091,1,0,27,0,9,12,4
40,26816.0,22,50,5095,1,0,4,0,0,3,0
49,117418.0,62,23,4806,3,1,11,0,3,3,1
52,34421.0,30,81,4777,3,1,4,0,1,2,0
59,61223.0,1341,46,4795,3,1,18,0,9,4,3
80,64014.0,444,56,4433,5,3,22,1,8,5,2
45,56981.0,1241,91,4569,1,0,19,1,2,13,3
70,69245.0,843,8,4570,3,1,23,0,6,10,5
72,52869.0,172,40,5036,4,2,11,1,3,4,1
